1844,Dalhouzee,Himachal Pradesh 
1845,Daliganj,Uttar Pradesh 
1846,Dalkolha,West Bengal 
1847,Dalmau Jn,Uttar Pradesh 
1848,Dalsingh Sarai,Bihar 
1849,Daltonganj,Jharkhand 
185,Mahabaleshwar,Maharashtra
1850,Damalacheruvu,Andhra Pradesh 
1851,Damanjodi,Orissa 
1852,Damnagar,Gujarat 
1853,Danapur,Bihar 
1854,Dandupur,Uttar Pradesh 
1855,Danea,Jharkhand 
1856,Dangoaposi,Jharkhand 
1857,Dantan,West Bengal 
1858,Dantewara,Chhattisgarh 
1859,Dantrai,Rajasthan
186,Mahabalipuram,Tamil Nadu 
1860,Daotuhaja,Assam 
1861,Dapodi,Maharashtra 
1862,Dapoli,Maharashtra 
1863,Dappar,Punjab
1864,Dara,Rajasthan 
1865,Darbhanga Jn,Bihar 
1866,Darlaghat,Himachal Pradesh
1867,Darritola,Chhattisgarh 
1868,Daryabad,Uttar Pradesh 
1869,Dasada,Gujarat 
187,Mahasamund,Chhattisgarh 
1870,Dasaj,Gujarat 
1871,Dasharathpur,Bihar 
1872,Daskroi,Gujarat
1873,Dasna,Uttar Pradesh 
1874,Dasuya,Punjab 
1875,Daudpur,Bihar 
1876,Daulatabad,Maharashtra 
1877,Daund,Maharashtra 
1878,Daund Railway Station,Maharashtra
1879,Daurala,Uttar Pradesh 
188,Mahuli Fort,Maharashtra 
1880,Davangere,Karnataka 
1881,Dayanand Nagar,Andhra Pradesh 
1882,Debagram,West Bengal 
1883,Dediapada,Gujarat 
1884,Deesa,Gujarat 
1885,Degana Jn,Rajasthan 
1886,Degaon,Maharashtra 
1887,Degav,Maharashtra 
1888,Dehra,Andaman 
1889,Dehri On Sone,Bihar 
189,Malampuzha,Kerala
1890,Dehu Road,Orissa
1891,Delang,West Bengal 
1892,Delhi Cantt,Delhi 
1893,Delhi Kishangnj,Delhi 
1894,Delhi S Rohilla,Delhi 
1895,Delhi Shahdara,Delhi 
1896,Delmal,Gujarat 
1897,Denduluru,Andhra Pradesh 
1898,Deoband,Uttar Pradesh 
1899,Deogarh,Orissa
19,Amby Valley,Maharashtra 
190,Malshej Ghat,Maharashtra 
1900,Deori,Madhya Pradesh 
1901,Deoria Sadar,Uttar Pradesh 
1902,Dera Bassi,Punjab 
1903,Dergaon,Assam 
1904,Derol,Gujarat 
1905,Desari,Bihar 
1906,Deshnok,Rajasthan 
1907,Devadurga,Karnataka 
1908,Devakottai,Tamil Nadu 
1909,Devangonthi,Karnataka 
191,Manali,Himachal Pradesh
1910,Devarapalli,Andhra Pradesh 
1911,Devgadh,Gujarat 
1912,Devgadh Baria,Gujarat 
1913,Devigarh,Punjab 
1914,Devipattinam,Tamil Nadu 
1915,Devlali,Maharashtra 
1916,Devrukh,Maharashtra 
1917,Dewanganj,Madhya Pradesh 
1918,Dewas,Madhya Pradesh 
1919,Dhaban,Rajasthan 
192,Mangalore,Karnataka 
1920,Dhamangaon,Maharashtra 
1921,Dhamara Ghat,Bihar 
1922,Dhampur,Uttar Pradesh 
1923,Dhana,Madhya Pradesh 
1924,Dhana Kherli,Rajasthan 
1925,Dhanari,Uttar Pradesh 
1926,Dhanauri,Haryana
1927,Dhandari Kalan,Punjab 
1928,Dhandhuka,Gujarat 
1929,Dhanera,Gujarat 
193,Manmad,Maharashtra
1930,Dhrangadhra,Gujarat
1931,Dhanmandal,Orissa 
1932,Dhanaula,Punjab
1933,Dhanouri,Haryana 
1934,Dandiwada,Gujarat
1935,Dharampur,Gujarat
1936,Dharangaon,Maharashtra
1937,Dharapuram,Tamil Nadu
1938,Dharhara,Bihar 
1939,Dhari,Gujarat 
194,Mansa,Punjab 
1940,Dhariwal,Punjab 
1941,Dharmabad,Maharashtra 
1942,Dharmadam,Kerala 
1943,Dharmaj,Gujarat 
1944,Dharmanagar,Tripura 
1945,Dharmavaram,Andhra Pradesh 
1946,Dharuhera,Haryana
1947,Dharur,Maharashtra
1948,Dharva,Maharashtra 
1949,Dharwad,Karnataka 
195,Mantralayam,Andhra Pradesh 
1950,Dharwad Bypass,Karnataka 
1951,Dharwar,Karnataka 
1952,Dhasa,Gujarat 
1953,Dhaulpur,Rajasthan 
1954,Dhauni,Bihar 
1955,Dhaura,Madhya Pradesh 
1956,Dhawadiya,Gujarat 
1957,Dheena,Uttar Pradesh 
1958,Dhekvad,Maharashtra 
1959,Dhinda,Rajasthan 
196,Matheran,Maharashtra
1960,Dhirera,Rajasthan 
1961,Dhodhar,Madhya Pradesh 
1962,Dhola,Gujarat 
1963,Dhola Jn,Gujarat 
1964,Dholera,Gujarat 
1965,Dholi,Bihar 
1966,Dholipal,Rajasthan 
1967,Dholka,Gujarat 
1968,Dhondi,Maharashtra 
1969,Dhone,Andhra Pradesh 
197,Mathura,Uttar Pradesh
1970,Dhoraji,Gujarat 
1971,Dhorimana,Rajasthan 
1972,Dhrangdhra,Gujarat 
1973,Dhrol,Gujarat 
1974,Dhulian Ganga,West Bengal 
1975,Dhulkot,Punjab 
1976,Dhupguri,West Bengal 
1977,Dhuri,Punjab 
1978,Dhurwasin,Madhya Pradesh 
1979,Dhutra,Orissa 
198,Melghat Tiger Reserve,Maharashtra 
1980,Dhuvaran,Gujarat 
1981,Digaru,Assam 
1982,Digboi,Assam 
1983,Dighwara,Bihar 
1984,Diguvametta,Andhra Pradesh 
1985,Dilawarnagar,Uttar Pradesh 
1986,Dildarnagar,Uttar Pradesh
1987,Dildarnagar Jn,Bihar 
1988,Dimapur,Nagaland 
1989,Dina Nagar,Punjab 
199,Morni Hills,Haryana 
1990,Dindigal,Tamil Nadu 
1991,Diplana,Rajasthan 
1992,Dirang,Arunachal Pradesh 
1993,Disa,Gujarat 
1994,Disha,Punjab 
1995,Dodballapur,Karnataka 
1996,Dodbele,Karnataka 
1997,Doddaballapura,Karnataka 
1998,Doikallu,Orissa 
1999,Doimara,Arunachal Pradesh 
2,Agra,Uttar Pradesh
20,Amritsar,Punjab
200,Mount Abu,Rajasthan
2000,Doiwala,Uttaranchal 
2001,Umarga,Maharashtra
2002,Domingarh,Uttar Pradesh 
2003,Donakonda,Andhra Pradesh 
2004,Dondaicha,Maharashtra 
2005,Donkinavalasa,Andhra Pradesh 
2006,Doraha,Punjab 
2007,Dornakal Jn,Andhra Pradesh 
2008,Draksharamam,Andhra Pradesh 
2009,Dubrajpur,West Bengal 
201,Mudumalai,Tamil Nadu 
2010,Duddhinagar,Uttar Pradesh 
2011,Dudhani,Maharashtra 
2012,Dudhwakhara,Rajasthan 
2013,Duggirala,Andhra Pradesh 
2014,Duliajan,Assam 
2015,Dullahapur,Uttar Pradesh 
2016,Dum Dum,West Bengal 
2017,Dumariya,Bihar 
2018,Dumraon,Bihar 
2019,Dumri Halt,Bihar 
202,Mumbai,Maharashtra
2020,Dundi,Madhya Pradesh 
2021,Dundlod,Rajasthan 
2022,Dungargarh,Rajasthan 
2023,Dungargrah,Chhattisgarh 
2024,Dungri,Gujarat 
2025,Duraundha Jn,Bihar 
2026,Durgapura,Rajasthan 
2027,Durgauti,Bihar 
2028,Dusi,Tamil Nadu 
2029,Duvvada,Andhra Pradesh 
203,Munnar,Kerala
2030,Dwarapudi,Andhra Pradesh 
2031,Edakkad,Kerala 
2032,Edappal,Kerala
2033,Edavai,Kerala 
2034,Edsi,Maharashtra 
2035,Edurulanka,Andhra Pradesh 
2036,Ekambarakuppam,Andhra Pradesh 
2037,Ekangarsarai,Bihar 
2038,Ekchari,Bihar 
2039,Eklakhi,West Bengal 
204,Murud Janjira,Maharashtra 
2040,Ekma,Bihar 
2041,Electronic City,Karnataka 
2042,Elimala,Kerala 
2043,Ellenabad,Haryana 
2044,Eral,Tamil Nadu 
2045,Eraniel,Tamil Nadu 
2046,Erikode,Kerala 
2047,Erittupetta,Kerala 
2048,Ernakulam,Kerala
2049,Ernakulam Town,Kerala 
205,Murudeshwar,Karnataka 
2050,Erode Bypass,Tamil Nadu 
2051,Erraguntla,Andhra Pradesh 
2052,Errupalem,Andhra Pradesh 
2053,Ervadi,Tamil Nadu 
2054,Etawah,Uttar Pradesh 
2055,Etmadpur,Uttar Pradesh
2056,Ettumanoor,Kerala
2057,Faizullapur,Punjab
2058,Fakiragram,Assam 
2059,Fakiragram Jn,Assam 
206,Mussoorie,Uttarakhand
2060,Falakata,West Bengal 
2061,Falna,Rajasthan 
2062,Farah Town,Uttar Pradesh 
2063,Faridabad Nw Tn,Haryana 
2064,Farrukhabad,Uttar Pradesh 
2065,Fateh Singhpura,Rajasthan 
2066,Fatehabad,Haryana 
2067,Fatehgarh,Uttar Pradesh 
2068,Fatehgarh Sahib,Punjab 
2069,Fatehpur,Uttar Pradesh 
207,Muzaffarnagar,Uttar Pradesh 
2070,Fatehpur Sikri,Uttar Pradesh 
2071,Fatehpur Skhwti,Rajasthan 
2072,Fatwa,Bihar 
2073,Fazilka,Punjab 
2074,Feroke,Andaman 
2075,Firozabad,Uttar Pradesh 
2076,Firozpur Cant,Punjab 
2077,Forbesganj,Bihar 
2078,Furkating Jn,Assam 
2079,Fursatganj,Uttar Pradesh 
208,Mysore,Karnataka 
2080,Gachhipura,Rajasthan 
2081,Gadarwara,Madhya Pradesh 
2082,Gadhada,Gujarat 
2083,Gadiganuru,Karnataka 
2084,Gadwal,Andhra Pradesh 
2085,Gagret,Himachal Pradesh
2086,Gahlota,Rajasthan 
2087,Gahmar,Uttar Pradesh
2088,Gajapatinagaram,Andhra Pradesh 
2089,Gajewas,Punjab 
209,Nagahole,Karnataka 
2090,Gajjelakonda,Andhra Pradesh 
2091,Gajraula Jn,Uttar Pradesh 
2092,Gajuwaka,Andhra Pradesh 
2093,Galudih,Jharkhand 
2094,Gamharia,Bihar 
2095,Ganagapur,Karnataka 
2096,Ganagapur Road,Karnataka 
2097,Ganapavaram,Andhra Pradesh 
2098,Ganaur,Haryana 
2099,Gandhidham Bg,Gujarat 
21,Amroha,Uttar Pradesh 
210,Nagapattinam,Tamil Nadu 
2100,Gandhinagar Jpr,Rajasthan 
2101,Ganeshganj,Madhya Pradesh 
2102,Gangadhara,Gujarat 
2103,Gangadharpur,Orissa 
2104,Gangaganj,Uttar Pradesh 
2105,Gangakhed,Maharashtra
2106,Gangapur,Rajasthan 
2107,Gangarampur,West Bengal 
2108,Gangavathi,Karnataka 
2109,Gangawati,Karnataka 
211,Nagarhole,Karnataka 
2110,Gangolli,Karnataka 
2111,Gangrar,Rajasthan 
2112,Gangsar Jaitu,Punjab 
2113,Ganj Basoda,Madhya Pradesh 
2114,Ganjam,Orissa 
2115,Gannavaram,Andhra Pradesh 
2116,Garbada,Gujarat 
2117,Garhbeta,West Bengal 
2118,Garhi Harsaru,Haryana 
2119,Garhi Manikpur,Uttar Pradesh 
212,Nagpur,Maharashtra
2120,Garhmuktesar,Uttar Pradesh 
2121,Garhwa,Jharkhand 
2122,Gariadhar,Gujarat 
2123,Garividi,Andhra Pradesh 
2124,Gariyadhar,Gujarat 
2125,Garla,Andhra Pradesh 
2126,Garot,Madhya Pradesh 
2127,Garpos,Orissa 
2128,Garsana,Uttar Pradesh 
2129,Garudeshwar,Gujarat 
213,Nahan,Himachal Pradesh 
2130,Garwa Road,Jharkhand 
2131,Gatora,Chhattisgarh 
2132,Gaur,Chhattisgarh 
2133,Gauri Bazar,Uttar Pradesh 
2134,Gauribidanur,Karnataka 
2135,Gauriganj,Uttar Pradesh 
2136,Gaushala,Uttar Pradesh
2137,Geratpur,Gujarat 
2138,Gerusoppa,Karnataka 
2139,Gevra Road,Chhattisgarh 
214,Nainital,Uttarakhand
2140,Ghadiya,Gujarat 
2141,Ghaggar,Haryana
2142,Ghagwal,Jammu and Kashmir 
2143,Ghanauli,Punjab 
2144,Ghanpur,Andhra Pradesh 
2145,Ghanupur,Punjab 
2146,Ghanur,Punjab 
2147,Gharaunda,Haryana 
2148,Ghat Nandur,Maharashtra 
2149,Ghatampur,Uttar Pradesh 
215,Nalagarh,Himachal Pradesh 
2150,Ghatera,Madhya Pradesh 
2151,Ghatkesar,Andhra Pradesh 
2152,Ghatprabha,Karnataka 
2153,Ghatsila,Jharkhand 
2154,Ghazipur City,Uttar Pradesh 
2155,Ghoga,Bihar 
2156,Ghoghamba,Gujarat 
2157,Ghoksadanga,West Bengal 
2158,Gholvad,Maharashtra 
2159,Ghoradongri,Madhya Pradesh 
216,Nalanda,Bihar 
2160,Ghorpuri,Maharashtra 
2161,Ghughuli,Uttar Pradesh 
2162,Ghumarwin,Himachal Pradesh 
2163,Ghunghuti,Madhya Pradesh 
2164,Ghutku,Chhattisgarh 
2165,Giddalur,Andhra Pradesh 
2166,Gidharbaha,Punjab 
2167,Gidhaur,Bihar 
2168,Ginigera,Karnataka 
2169,Gir Gadhada,Gujarat 
217,Naldehra,Himachal Pradesh 
2170,Giridih,Jharkhand 
2171,Girimaidan,West Bengal 
2172,Girwar,Madhya Pradesh 
2173,Gobindgarh,Punjab 
2174,Godavari,Andhra Pradesh 
2175,Godhara,Gujarat 
2176,Godhra,Gujarat 
2177,Godhra Jn,Gujarat 
2178,Gogameri,Rajasthan 
2179,Gogamukh,Assam 
218,Namakkal,Tamil Nadu 
2180,Gogunda,Rajasthan 
2181,Gohad Road,Madhya Pradesh 
2182,Gohpur,Assam 
2183,Goilkera,Jharkhand 
2184,Gokak,Karnataka 
2185,Gokak Road,Karnataka 
2186,Etah,Uttar Pradesh
2187,Gokarna Cross,West Bengal 
2188,Gola Gokaranath,Uttar Pradesh 
2189,Golaghat,Assam 
219,Nanded,Maharashtra
2190,Goldingganj,Bihar 
2191,Golewala,Punjab 
2192,Gollaprolu,Andhra Pradesh 
2193,Gomati Nagar,Uttar Pradesh 
2194,Gomoh,Jharkhand 
2195,Gomoh Jn,Jharkhand 
2196,Gonda Jn,Uttar Pradesh 
2197,Goniana,Punjab 
2198,Gooty,Andhra Pradesh 
2199,Gop Jam,Gujarat 
22,Anaimalai,Tamil Nadu 
220,Nandi Hills,Karnataka 
2200,Gorakhpur Cant,Uttar Pradesh 
2201,Gorakhpur City,Uttar Pradesh
2202,Goraul,Bihar 
2203,Goraya,Punjab 
2204,Gosalpur,Madhya Pradesh 
2205,Goshainganj,Uttar Pradesh 
2206,Gossaigaon Hat,West Bengal 
2207,Gotan,Rajasthan 
2208,Gothaj,Gujarat 
2209,Gouribedanur,Karnataka 
221,Nandurbar,Maharashtra 
2210,Govindgarh,Madhya Pradesh 
2211,Govindgarh Malk,Rajasthan 
2212,Govindpur Road,Jharkhand 
2213,Govindpuri,Uttar Pradesh 
2214,Gowdavalli,Andhra Pradesh 
2215,Greater Noida,Uttar Pradesh 
2216,Gubbi,Karnataka 
2217,Gudalore,Tamil Nadu 
2218,Gudaparti,Andhra Pradesh 
2219,Gudgeri,Karnataka 
222,Nanjangud,Karnataka 
2220,Gudivada,Andhra Pradesh 
2221,Gudiyattam,Tamil Nadu 
2222,Gudlavalleru,Andhra Pradesh 
2223,Guduru,Andhra Pradesh 
2224,Guduru (By Pass),Andhra Pradesh 
2225,Gujhandi,Jharkhand 
2226,Gulabhganj,Madhya Pradesh 
2227,Gulabpura,Rajasthan 
2228,Gulaothi,Uttar Pradesh 
2229,Gulbarga,Karnataka 
223,Narayangaon,Maharashtra 
2230,Guldhar,Uttar Pradesh 
2231,Guledgudda,Karnataka 
2232,Gullaguda,Andhra Pradesh 
2233,Gullipadu,Andhra Pradesh 
2234,Gulzarbagh,Bihar 
2235,Gumada,Andhra Pradesh 
2236,Gumia,Jharkhand 
2237,Gummidipundi,Tamil Nadu 
2238,Gundu Golanu,Andhra Pradesh 
2239,Gundulpet,Karnataka 
224,Nasik,Maharashtra
2240,Guntakal,Andhra Pradesh 
2241,Guptkashi,Uttaranchal 
2242,Guramkhedi,Madhya Pradesh 
2243,Guraru,Bihar 
2244,Gurla,Andhra Pradesh 
2245,Gurpa,Bihar 
2246,Gurra,Madhya Pradesh 
2247,Gursahaiganj,Uttar Pradesh 
2248,Guskara,West Bengal 
2249,Gyanpur Road,Uttar Pradesh 
225,Nathdwara,Rajasthan 
2250,Gyaraspur,Madhya Pradesh 
2251,H Nizamuddin,Delhi 
2252,Habibganj,Madhya Pradesh 
2253,Hadapsar,Maharashtra 
2254,Hadi,Maharashtra 
2255,Hadmadiya,Gujarat
2256,Hafizpur,Uttar Pradesh 
2257,Hagari,Karnataka 
2258,Haiaghat,Bihar 
2259,Haidarnagar,Jharkhand 
226,Navagraha Sthalas,Tamil Nadu 
2260,Haidergarh,Uttar Pradesh 
2261,Hajipur Jn,Bihar 
2262,Hal Main Gate,Karnataka 
2263,Haldaur,Uttar Pradesh 
2264,Haldi Road,Uttarakhand
2265,Haldibari,West Bengal 
2266,Haldwani,Uttarakhand
2267,Halisahar,West Bengal 
2268,Halol,Gujarat 
2269,Halvad,Gujarat 
227,Nazamabad,Tamil Nadu 
2270,Hamira,Punjab 
2271,Hamirgarh,Rajasthan 
2272,Hamsavaram,Andhra Pradesh 
2273,Handia,Uttar Pradesh 
2274,Handia Khas,Uttar Pradesh 
2275,Hangal,Karnataka 
2276,Hanamakonda,Andhra Pradesh 
2277,Hansiawas,Rajasthan 
2278,Hansot,Gujarat 
2279,Hanuman Junction,Andhra Pradesh 
228,Nellore,Andhra Pradesh 
2280,Hanumangarh,Rajasthan 
2281,Hanumangarh Jn,Rajasthan 
2282,Hapa,Gujarat 
2283,Hapoli,Arunachal Pradesh 
2284,Hapur,Uttar Pradesh 
2285,Harangajao,Assam 
2286,Harauni,Uttar Pradesh 
2287,Harchandpur,Uttar Pradesh 
2288,Harda,Madhya Pradesh 
2289,Hardas Bigha,Bihar 
229,Nersa,Karnataka 
2290,Hardoi,Uttar Pradesh 
2291,Hardua,Madhya Pradesh 
2292,Hargaon,Uttar Pradesh 
2293,Harihar,Karnataka 
2294,Harihara,Karnataka 
2295,Harij,Gujarat 
2296,Harike,Punjab 
2297,Harinagar,Bihar 
2298,Haripad,Kerala 
2299,Haripur,West Bengal 
23,Asansol,West Bengal 
230,Omkareshwar,Madhya Pradesh 
2300,Harmuti,Assam 
2301,Harnaut,Bihar 
2302,Harpalganj,Uttar Pradesh 
2303,Harpalpur,Madhya Pradesh 
2304,Harrad,Madhya Pradesh 
2305,Harrawala,Uttaranchal 
2306,Harri,Madhya Pradesh 
2307,Harsauli,Rajasthan 
2308,Harsud,Madhya Pradesh 
2309,Harur,Tamil Nadu 
231,Ooty,Tamil Nadu 
2310,Hasanpur Road,Bihar 
2311,Hasimara,West Bengal 
2312,Hathbandh,Chhattisgarh 
2313,Hathidah Jn,Bihar 
2314,Hathras City,Uttar Pradesh 
2315,Hathras Jn,Uttar Pradesh 
2316,Hathras Road,Uttar Pradesh 
2317,Hathur,Punjab 
2318,Hathuran,Gujarat 
2319,Hatia,Jharkhand 
232,Orchha,Madhya Pradesh 
2320,Hatikhali,Assam 
2321,Hatkanangale,Andaman 
2322,Hatpuraini,Bihar 
2323,Haveri,Karnataka 
2324,Hayuliang,Arunachal Pradesh 
2325,Hebri,Karnataka 
2326,Hedvi,Maharashtra 
2327,Helem,Assam 
2328,Hemkund,Uttaranchal 
2329,Her,Maharashtra 
233,Pachgani,Maharashtra
2330,Hilara,Assam 
2331,Hilsa,Bihar 
2332,Himatnagar,Gujarat 
2333,Himayatnagar,Maharashtra 
2334,Hindaun City,Rajasthan 
2335,Hinganghat,Maharashtra 
2336,Hira Nagar,Jammu and Kashmir 
2337,Hirekerur,Karnataka 
2338,Hirnoda,Rajasthan 
2339,Hodal,Haryana 
234,Pachmarhi,Madhya Pradesh 
2340,Hojai,Assam 
2341,Holalkere,Karnataka 
2342,Hole Narsipur,Karnataka 
2343,Honnavar,Karnataka 
2344,Hosdurga Road,Karnataka 
2345,Hoshangabad,Madhya Pradesh 
2346,Hoshiarpur,Punjab 
2347,Hospet,Karnataka 
2348,Hotgi,Maharashtra 
2349,Humnabad,Karnataka 
235,Paithan,Maharashtra
2350,Hungund,Karnataka 
2351,Hyderabad (Ameerpet),Andhra Pradesh 
2352,Hyderabad (Asr Nagar),Andhra Pradesh 
2353,Hyderabad (Bala Nagar),Andhra Pradesh 
2354,Hyderabad (Bhel),Andhra Pradesh 
2355,Hyderabad (Ecil),Andhra Pradesh 
2356,Hyderabad (Hi Tech City),Andhra Pradesh 
2357,Hyderabad (Jeedimelta),Andhra Pradesh 
2358,Hyderabad (Kphb),Andhra Pradesh 
2359,Hyderabad (Kukatpally),Andhra Pradesh 
236,Palampur,Himachal Pradesh 
2360,Hyderabad (Mehdipatnam),Andhra Pradesh 
2361,Hyderabad (Neredmet),Andhra Pradesh 
2362,Hyderabad (Ngos Colony),Andhra Pradesh 
2363,Hyderabad (Patancheru),Andhra Pradesh 
2364,Hyderabad (Sr Nagar),Andhra Pradesh 
2365,Hyderabad Decan,Andhra Pradesh 
2366,Ibrampur,Goa 
2367,Ichalkaranji,Maharashtra 
2368,Ichauli,Uttar Pradesh 
2369,Ichchapuram,Andhra Pradesh 
237,Palani Hills,Tamil Nadu 
2370,Idaplli,Kerala 
2371,Idar,Gujarat 
2372,Idgah Agra,Uttar Pradesh 
2373,Idgah Agra Jn,Uttar Pradesh 
2374,Ilakal,Karnataka 
2375,Indara,Uttar Pradesh 
2376,Indara Jn,Uttar Pradesh 
2377,Indergarh,Madhya Pradesh 
2378,Indi,Karnataka 
2379,Indi Road,Karnataka 
238,Palghar,Maharashtra 
2380,Inkollu,Andhra Pradesh 
2381,Iqbalpur,Uttar Pradesh 
2382,Irinjalakuda,Kerala 
2383,Iritty,Kerala 
2384,Isarda,Rajasthan 
2385,Isarwara,Madhya Pradesh 
2386,Isbt Anand Vihar,Delhi 
2387,Isbt Kashmere Gate,Delhi 
2388,Isbt Sarai Kale Khan,Delhi 
2389,Islampur,Bihar 
239,Panchgani,Maharashtra
2390,Ismaila Haryana,Haryana 
2391,Iswal,Rajasthan 
2392,Itola,Gujarat 
2393,Itwari,Maharashtra 
2394,Izzatnagar,Uttar Pradesh 
2395,Jadcherla,Andhra Pradesh 
2396,Jagadhri,Haryana 
2397,Jagadhri Workshop,Haryana
2398,Jagadishpur,West Bengal 
2399,Jagatbela,Uttar Pradesh 
24,Aundha Nagnath,Maharashtra
240,Panchmarhi,Maharashtra 
2400,Jagdan,Gujarat 
2401,Jagesharganj,Uttar Pradesh 
2402,Jaggampeta,Andhra Pradesh 
2403,Jagi Road,Assam 
2404,Jagraon,Punjab 
2405,Jai Samand,Rajasthan 
2406,Jai Samand Road,Rajasthan 
2407,Jairambati,West Bengal 
2408,Jairamnagar,Chhattisgarh 
2409,Jais,Uttar Pradesh 
241,Pandharpur,Maharashtra 
2410,Jaisinghpur,Himachal Pradesh
2411,Jaitaran,Rajasthan 
2412,Jaithari,Madhya Pradesh 
2413,Jaitipur,Uttar Pradesh 
2414,Jaito,Punjab 
2415,Jaitwara,Madhya Pradesh 
2416,Jajpur K Road,West Bengal 
2417,Jakhal,Rajasthan
2418,Jakhalabandha,Assam 
2419,Jakhanian,Uttar Pradesh 
242,Pangot,Uttaranchal 
2420,Jakhim,Bihar 
2421,Jalalabad,Punjab 
2422,Jalalganj,Uttar Pradesh 
2423,Jalalpur Dhai,Uttar Pradesh 
2424,Jalamb Jn,Maharashtra 
2425,Jalandhar Cant,Punjab 
2426,Jalesar,Uttar Pradesh 
2427,Jalesar Road,Uttar Pradesh 
2428,Jaleswar,Orissa 
2429,Jaliya Devani,Gujarat 
243,Panhala,Maharashtra 
2430,Jalpaiguri,West Bengal 
2431,Jalpaiguri Road,West Bengal 
2432,Jam Wanthali,Gujarat
2433,Jamalpur Jn,Bihar 
2434,Jambara,Madhya Pradesh 
2435,Jambusar,Gujarat 
2436,Jamikunta,Andhra Pradesh 
2437,Jamjodhpur,Gujarat 
2438,Jamkandi,Uttarakhand
2439,Jamkhandi,Karnataka 
244,Panipat,Haryana
2440,Jammalamadugu,Andhra Pradesh 
2441,Jammu Tawi,Jammu and Kashmir 
2442,Jamui,Bihar 
2443,Jamunamukh,Assam 
2444,Jandiala,Punjab 
2445,Jandrapeta,Andhra Pradesh 
2446,Jangaon,Andhra Pradesh 
2447,Janghai,Uttar Pradesh 
2448,Janghai Jn,Uttar Pradesh 
2449,Jangipur Road,West Bengal 
245,Panvel,Maharashtra 
2450,Janwal,Maharashtra 
2451,Japla,Jharkhand
2452,Jarandeshwar,Maharashtra 
2453,Jarangdih,Jharkhand 
2454,Jarwal Road,Uttar Pradesh 
2455,Jasdan,Gujarat 
2456,Jasidih Jn,Jharkhand 
2457,Jasra,Uttar Pradesh 
2458,Jassur,Himachal Pradesh 
2459,Jaswantnagar,Uttar Pradesh 
246,Paonta Sahib,Himachal Pradesh 
2460,Jatinga,Assam 
2461,Jaunpur,Uttar Pradesh 
2462,Jaunpur City,Uttar Pradesh 
2463,Jaunpur Jn,Uttar Pradesh 
2464,Jawad Road,Tamil Nadu 
2465,Jawai Bandh,Rajasthan 
2466,Jwala,Himachal Pradesh
2467,Jawala Ji,Himachal Pradesh 
2468,Jawalamukhi,Himachal Pradesh 
2469,Jawali,Himachal Pradesh
247,Parambikulam Wild Life Sanctuary,Kerala
2470,Jaysingpur,Maharashtra
2471,Jaynagar,Bihar 
2472,Jehanabad,Bihar 
2473,Jeolikote,Uttaranchal 
2474,Jeruwa Khera,Madhya Pradesh 
2475,Jetalsar Jn,Gujarat 
2476,Jetpur,Gujarat 
2477,Jeur,Maharashtra 
2478,Jewargi,Karnataka 
2479,Jhadhiya,Gujarat 
248,Parbhani,Maharashtra
2480,Jhajha,Bihar 
2481,Jhalida,West Bengal 
2482,Jhalod,Gujarat 
2483,Jhalong,West Bengal 
2484,Jhalwara,Madhya Pradesh 
2485,Jhantipahari,West Bengal 
2486,Jhargram,West Bengal 
2487,Jharia,Jharkhand 
2488,Jharsuguda Jn,Orissa 
2489,Jhinjhak,Uttar Pradesh 
249,Parli Vaijnath,Maharashtra 
2490,Jhunir,Punjab 
2491,Jiaganj,West Bengal 
2492,Jimidipeta,Orissa
2493,Jind,Haryana 
2494,Jintur,Maharashtra 
2495,Jiradei,Bihar 
2496,Jirania,Tripura 
2497,Jodiya,Gujarat 
2498,Jogbani,Bihar 
2499,Jojawar,Rajasthan 
25,Aurangabad,Maharashtra
250,Patiala,Punjab
2500,Jolarpettai,Tamil Nadu 
2501,Jonha,Jharkhand 
2502,Jorawarnagar Jn,Gujarat 
2503,Jorhat Town,Assam 
2504,Jote,Uttar Pradesh
2505,Joychandi Pahar,West Bengal 
2506,Jukehi,Madhya Pradesh 
2507,Julana,Haryana 
2508,Julwania,Madhya Pradesh 
2509,Jutogh,Himachal Pradesh 
251,Patna,Bihar 
2510,Juvvalapalem,Andhra Pradesh 
2511,Jwalapur,Uttaranchal 
2512,Kacheguda,Andhra Pradesh 
2513,Kachhla Bridge,Andaman 
2514,Kachnara Road,Uttar Pradesh 
2515,Kadayanallur,Tamil Nadu 
2516,Kadakavur,Kerala 
2517,Kadalikad,Kerala
2518,Kadalundi,Kerala 
2519,Kadambur,Tamil Nadu 
252,Pauri,Uttaranchal 
2520,Kadana Dem,Gujarat 
2521,Kadavakuduru,Andhra Pradesh 
2522,Kadaynallur,Tamil Nadu 
2523,Kadi,Gujarat 
2524,Kadipani,Gujarat 
2525,Kadipur,Uttar Pradesh 
2526,Kadiri,Andhra Pradesh 
2527,Kadiyam,Andhra Pradesh 
2528,Kadur,Karnataka 
2529,Kahalgaon,Bihar 
253,Pemayangtse,Uttaranchal 
2530,Kaiga,Karnataka 
2531,Kaikaluru,Andhra Pradesh 
2532,Kaikatti,Tamil Nadu
2533,Kaikolur,Andhra Pradesh 
2534,Kaikoram,Andhra Pradesh 
2535,Kailahat,Uttar Pradesh 
2536,Kaithal,Haryana 
2537,Kajra,Bihar 
